id,gid,x,y,v_x,v_y,radius,time
3,3,-1.106397,2.216461,1.063779,-0.509004,0.500000,4.900000
4,4,-3.061114,-0.248803,0.681290,0.200454,0.500000,4.900000
5,5,-1.697833,-0.764144,0.283692,1.338326,0.500000,4.900000
6,6,-0.796925,-2.961080,-0.531747,0.701843,0.500000,4.900000
7,7,1.805871,-2.027699,-0.715609,0.696129,0.500000,4.900000
0,0,1.677721,0.079805,-0.897737,0.201368,0.500000,5.000000
1,1,2.157272,1.686498,-0.373204,-0.836098,0.500000,5.000000
2,2,-0.113218,1.330310,-0.175698,-1.307484,0.500000,5.000000
3,3,-1.014391,2.163282,0.920067,-0.531787,0.500000,5.000000
4,4,-2.979405,-0.265333,0.817093,-0.165296,0.500000,5.000000
5,5,-1.654573,-0.640490,0.432602,1.236547,0.500000,5.000000
6,6,-0.858787,-2.868804,-0.618621,0.922764,0.500000,5.000000
7,7,1.740563,-1.952896,-0.653078,0.748031,0.500000,5.000000
0,0,1.592537,0.090598,-0.851839,0.107926,0.500000,5.100000
1,1,2.130273,1.610988,-0.269983,-0.755094,0.500000,5.100000
2,2,-0.134700,1.197277,-0.214817,-1.330337,0.500000,5.100000
3,3,-0.923180,2.117826,0.912109,-0.454566,0.500000,5.100000
4,4,-2.898414,-0.263595,0.809902,0.017378,0.500000,5.100000
5,5,-1.631580,-0.543756,0.229935,0.967341,0.500000,5.100000
6,6,-0.934454,-2.795160,-0.756668,0.736435,0.500000,5.100000
7,7,1.678080,-1.892190,-0.624834,0.607063,0.500000,5.100000
0,0,1.507528,0.097888,-0.850083,0.072905,0.500000,5.200000
1,1,2.096387,1.528636,-0.338863,-0.823523,0.500000,5.200000
2,2,-0.140447,1.056478,-0.057465,-1.407985,0.500000,5.200000
3,3,-0.835799,2.065450,0.873813,-0.523754,0.500000,5.200000
4,4,-2.823596,-0.272392,0.748184,-0.087964,0.500000,5.200000
5,5,-1.603942,-0.437226,0.276382,1.065298,0.500000,5.200000
6,6,-1.008071,-2.723519,-0.736170,0.716416,0.500000,5.200000
7,7,1.625492,-1.873360,-0.525879,0.188302,0.500000,5.200000
0,0,1.433909,0.086336,-0.736192,-0.115528,0.500000,5.300000
1,1,2.070151,1.426506,-0.262366,-1.021302,0.500000,5.300000
2,2,-0.165989,0.929510,-0.255423,-1.269679,0.500000,5.300000
3,3,-0.741782,2.012469,0.940169,-0.529809,0.500000,5.300000
4,4,-2.744746,-0.294133,0.788496,-0.217417,0.500000,5.300000
5,5,-1.558749,-0.341257,0.451930,0.959689,0.500000,5.300000
6,6,-1.065911,-2.642484,-0.578402,0.810345,0.500000,5.300000
7,7,1.575009,-1.833257,-0.504825,0.401023,0.500000,5.300000
0,0,1.357666,0.080558,-0.762431,-0.057777,0.500000,5.400000
1,1,2.048311,1.346825,-0.218392,-0.796813,0.500000,5.400000
2,2,-0.178598,0.801962,-0.126090,-1.275486,0.500000,5.400000
3,3,-0.647045,1.943459,0.947371,-0.690100,0.500000,5.400000
4,4,-2.679519,-0.248036,0.652269,0.460968,0.500000,5.400000
5,5,-1.523662,-0.237432,0.350866,1.038253,0.500000,5.400000
6,6,-1.143016,-2.567398,-0.771049,0.750859,0.500000,5.400000
7,7,1.524199,-1.792106,-0.508102,0.411512,0.500000,5.400000
0,0,1.295350,0.068746,-0.623161,-0.118124,0.500000,5.500000
1,1,2.040582,1.260823,-0.077291,-0.860011,0.500000,5.500000
2,2,-0.199457,0.673180,-0.208588,-1.287822,0.500000,5.500000
3,3,-0.579641,1.881772,0.674033,-0.616876,0.500000,5.500000
4,4,-2.618626,-0.188691,0.608930,0.593450,0.500000,5.500000
5,5,-1.471471,-0.140039,0.521913,0.973924,0.500000,5.500000
6,6,-1.183034,-2.466647,-0.400173,1.007510,0.500000,5.500000
7,7,1.483210,-1.750777,-0.409893,0.413286,0.500000,5.500000
0,0,1.208429,0.066611,-0.869206,-0.021347,0.500000,5.600000
1,1,2.026726,1.171305,-0.138565,-0.895184,0.500000,5.600000
2,2,-0.192470,0.550381,0.069867,-1.227981,0.500000,5.600000
3,3,-0.509805,1.821647,0.698359,-0.601245,0.500000,5.600000
4,4,-2.555363,-0.134217,0.632634,0.544746,0.500000,5.600000
5,5,-1.428997,-0.017650,0.424741,1.223895,0.500000,5.600000
6,6,-1.213624,-2.357828,-0.305906,1.088192,0.500000,5.600000
7,7,1.452589,-1.725862,-0.306203,0.249160,0.500000,5.600000
0,0,1.158983,0.053132,-0.494465,-0.134788,0.500000,5.700000
1,1,2.020799,1.077842,-0.059268,-0.934632,0.500000,5.700000
2,2,-0.226838,0.418941,-0.343682,-1.314403,0.500000,5.700000
3,3,-0.420744,1.750666,0.890610,-0.709814,0.500000,5.700000
4,4,-2.478867,-0.077302,0.764957,0.569153,0.500000,5.700000
5,5,-1.370877,0.103471,0.581194,1.211207,0.500000,5.700000
6,6,-1.252081,-2.239413,-0.384567,1.184148,0.500000,5.700000
7,7,1.418902,-1.689682,-0.336873,0.361791,0.500000,5.700000
0,0,1.079303,0.045210,-0.796797,-0.079215,0.500000,5.800000
1,1,2.026510,0.989888,0.057109,-0.879535,0.500000,5.800000
2,2,-0.241545,0.277205,-0.147064,-1.417362,0.500000,5.800000
3,3,-0.312726,1.677381,1.080186,-0.732848,0.500000,5.800000
4,4,-2.406260,-0.024465,0.726070,0.528361,0.500000,5.800000
5,5,-1.342200,0.228331,0.286776,1.248600,0.500000,5.800000
6,6,-1.303321,-2.121988,-0.512396,1.174249,0.500000,5.800000
7,7,1.386726,-1.696229,-0.321763,-0.065468,0.500000,5.800000
0,0,0.993324,0.039923,-0.859794,-0.052874,0.500000,5.900000
1,1,2.021235,0.892463,-0.052747,-0.974259,0.500000,5.900000
2,2,-0.243130,0.139498,-0.015857,-1.377068,0.500000,5.900000
3,3,-0.219020,1.617270,0.937053,-0.601113,0.500000,5.900000
4,4,-2.335293,0.032118,0.709675,0.565830,0.500000,5.900000
5,5,-1.301837,0.345498,0.403628,1.171667,0.500000,5.900000
6,6,-1.342528,-1.996631,-0.392073,1.253572,0.500000,5.900000
7,7,1.342030,-1.674836,-0.446956,0.213937,0.500000,5.900000
0,0,0.913591,0.034964,-0.797332,-0.049591,0.500000,6.000000
1,1,2.008818,0.797352,-0.124175,-0.951105,0.500000,6.000000
2,2,-0.269112,0.018854,-0.259822,-1.206442,0.500000,6.000000
3,3,-0.130919,1.547209,0.881013,-0.700603,0.500000,6.000000
4,4,-2.259220,0.104552,0.760732,0.724342,0.500000,6.000000
5,5,-1.227681,0.445398,0.741556,0.999004,0.500000,6.000000
6,6,-1.375097,-1.879091,-0.325688,1.175398,0.500000,6.000000
7,7,1.295094,-1.642411,-0.469361,0.324246,0.500000,6.000000
0,0,0.813735,0.031186,-0.998562,-0.037782,0.500000,6.100000
1,1,1.989754,0.702982,-0.190634,-0.943695,0.500000,6.100000
2,2,-0.265682,-0.118737,0.034306,-1.375913,0.500000,6.100000
3,3,-0.030119,1.470832,1.008005,-0.763774,0.500000,6.100000
4,4,-2.179376,0.169218,0.798437,0.646658,0.500000,6.100000
5,5,-1.132894,0.531205,0.947878,0.858063,0.500000,6.100000
6,6,-1.389174,-1.760027,-0.140779,1.190639,0.500000,6.100000
7,7,1.241033,-1.599384,-0.540608,0.430272,0.500000,6.100000
0,0,0.736779,0.027928,-0.769557,-0.032578,0.500000,6.200000
1,1,1.968695,0.607857,-0.210595,-0.951259,0.500000,6.200000
2,2,-0.299604,-0.237193,-0.339222,-1.184561,0.500000,6.200000
3,3,0.066588,1.400020,0.967071,-0.708122,0.500000,6.200000
4,4,-2.084551,0.242599,0.948249,0.733819,0.500000,6.200000
5,5,-1.023522,0.611204,1.093711,0.799990,0.500000,6.200000
6,6,-1.427172,-1.655808,-0.379977,1.042195,0.500000,6.200000
7,7,1.191722,-1.531253,-0.493110,0.681305,0.500000,6.200000
0,0,0.649870,0.024033,-0.869088,-0.038944,0.500000,6.300000
1,1,1.942029,0.517472,-0.266659,-0.903843,0.500000,6.300000
2,2,-0.302045,-0.369943,-0.024408,-1.327493,0.500000,6.300000
3,3,0.174717,1.324955,1.081286,-0.750645,0.500000,6.300000
4,4,-1.981703,0.304537,1.028479,0.619376,0.500000,6.300000
5,5,-0.910521,0.693615,1.130011,0.824116,0.500000,6.300000
6,6,-1.460994,-1.539708,-0.338215,1.161003,0.500000,6.300000
7,7,1.149228,-1.456287,-0.424939,0.749666,0.500000,6.300000
0,0,0.550166,0.027012,-0.997040,0.029788,0.500000,6.400000
1,1,1.922694,0.413175,-0.193349,-1.042969,0.500000,6.400000
2,2,-0.297133,-0.512004,0.049116,-1.420608,0.500000,6.400000
3,3,0.288297,1.256276,1.135803,-0.686791,0.500000,6.400000
4,4,-1.877189,0.358229,1.045137,0.536921,0.500000,6.400000
5,5,-0.798965,0.774561,1.115560,0.809456,0.500000,6.400000
6,6,-1.474776,-1.412592,-0.137820,1.271155,0.500000,6.400000
7,7,1.089986,-1.391076,-0.592423,0.652108,0.500000,6.400000
0,0,0.458348,0.021329,-0.918180,-0.056832,0.500000,6.500000
1,1,1.882396,0.318022,-0.402983,-0.951538,0.500000,6.500000
2,2,-0.307353,-0.632036,-0.102202,-1.200329,0.500000,6.500000
3,3,0.399938,1.187308,1.116410,-0.689680,0.500000,6.500000
4,4,-1.795211,0.421552,0.819788,0.633230,0.500000,6.500000
5,5,-0.689751,0.857279,1.092145,0.827186,0.500000,6.500000
6,6,-1.530719,-1.307328,-0.559432,1.052640,0.500000,6.500000
7,7,1.020420,-1.328880,-0.695657,0.621961,0.500000,6.500000
0,0,0.350022,0.022161,-1.083260,0.008317,0.500000,6.600000
1,1,1.845986,0.223727,-0.364099,-0.942946,0.500000,6.600000
2,2,-0.311191,-0.759119,-0.038377,-1.270828,0.500000,6.600000
3,3,0.486588,1.108583,0.866497,-0.787249,0.500000,6.600000
4,4,-1.713630,0.482604,0.815811,0.610520,0.500000,6.600000
5,5,-0.580976,0.940767,1.087751,0.834880,0.500000,6.600000
6,6,-1.568584,-1.198982,-0.378650,1.083459,0.500000,6.600000
7,7,0.962956,-1.249885,-0.574644,0.789947,0.500000,6.600000
0,0,0.234695,0.001067,-1.153272,-0.210941,0.500000,6.700000
1,1,1.814848,0.131236,-0.311382,-0.924910,0.500000,6.700000
2,2,-0.320461,-0.889752,-0.092699,-1.306323,0.500000,6.700000
3,3,0.563838,1.024439,0.772505,-0.841441,0.500000,6.700000
4,4,-1.638703,0.539960,0.749262,0.573562,0.500000,6.700000
5,5,-0.473322,1.025087,1.076538,0.843197,0.500000,6.700000
6,6,-1.601734,-1.072984,-0.331501,1.259982,0.500000,6.700000
7,7,0.895430,-1.165002,-0.675255,0.848834,0.500000,6.700000
0,0,0.115311,-0.015352,-1.193838,-0.164187,0.500000,6.800000
1,1,1.776284,0.029901,-0.385638,-1.013346,0.500000,6.800000
2,2,-0.312014,-1.007454,0.084465,-1.177025,0.500000,6.800000
3,3,0.634115,0.945166,0.702769,-0.792727,0.500000,6.800000
4,4,-1.563350,0.593856,0.753533,0.538958,0.500000,6.800000
5,5,-0.360974,1.098999,1.123480,0.739122,0.500000,6.800000
6,6,-1.629171,-0.932924,-0.274374,1.400598,0.500000,6.800000
7,7,0.840238,-1.082017,-0.551927,0.829846,0.500000,6.800000
0,0,-0.002202,-0.028649,-1.175134,-0.132975,0.500000,6.900000
1,1,1.739673,-0.062553,-0.366103,-0.924542,0.500000,6.900000
2,2,-0.312493,-1.124671,-0.004787,-1.172173,0.500000,6.900000
3,3,0.707661,0.867191,0.735457,-0.779755,0.500000,6.900000
4,4,-1.481457,0.651120,0.818926,0.572634,0.500000,6.900000
5,5,-0.245762,1.181864,1.152113,0.828648,0.500000,6.900000
6,6,-1.657958,-0.796676,-0.287864,1.362482,0.500000,6.900000
7,7,0.781788,-0.996944,-0.584497,0.850727,0.500000,6.900000
0,0,-0.111134,-0.045788,-1.089321,-0.171382,0.500000,7.000000
1,1,1.712101,-0.160872,-0.275724,-0.983192,0.500000,7.000000
2,2,-0.312612,-1.247190,-0.001186,-1.225186,0.500000,7.000000
3,3,0.771605,0.784602,0.639439,-0.825890,0.500000,7.000000
4,4,-1.400331,0.705942,0.811263,0.548222,0.500000,7.000000
5,5,-0.144918,1.261366,1.008443,0.795023,0.500000,7.000000
6,6,-1.688634,-0.658417,-0.306764,1.382588,0.500000,7.000000
7,7,0.701705,-0.897420,-0.800829,0.995249,0.500000,7.000000
0,0,-0.236490,-0.052874,-1.253552,-0.070858,0.500000,7.100000
1,1,1.673470,-0.253475,-0.386308,-0.926035,0.500000,7.100000
2,2,-0.300084,-1.365319,0.125278,-1.181286,0.500000,7.100000
3,3,0.831020,0.706070,0.594148,-0.785321,0.500000,7.100000
4,4,-1.304047,0.772455,0.962837,0.665128,0.500000,7.100000
5,5,-0.031917,1.339824,1.130007,0.784577,0.500000,7.100000
6,6,-1.716420,-0.540657,-0.277857,1.177603,0.500000,7.100000
7,7,0.620888,-0.814853,-0.808173,0.825668,0.500000,7.100000
0,0,-0.356337,-0.092502,-1.198472,-0.396284,0.500000,7.200000
1,1,1.636191,-0.345636,-0.372788,-0.921600,0.500000,7.200000
2,2,-0.303906,-1.499848,-0.038224,-1.345299,0.500000,7.200000
3,3,0.886949,0.636073,0.559294,-0.699963,0.500000,7.200000
4,4,-1.201205,0.814782,1.028428,0.423279,0.500000,7.200000
5,5,0.081207,1.406267,1.131243,0.664431,0.500000,7.200000
6,6,-1.774906,-0.427926,-0.584862,1.127306,0.500000,7.200000
7,7,0.537392,-0.723421,-0.834954,0.914314,0.500000,7.200000
0,0,-0.482559,-0.129289,-1.262225,-0.367873,0.500000,7.300000
1,1,1.570760,-0.432245,-0.654312,-0.866094,0.500000,7.300000
2,2,-0.317143,-1.632450,-0.132366,-1.326019,0.500000,7.300000
3,3,0.955501,0.559114,0.685520,-0.769592,0.500000,7.300000
4,4,-1.076364,0.853623,1.248409,0.388401,0.500000,7.300000
5,5,0.194996,1.478092,1.137892,0.718245,0.500000,7.300000
6,6,-1.801919,-0.308691,-0.270126,1.192349,0.500000,7.300000
7,7,0.460163,-0.632663,-0.772292,0.907583,0.500000,7.300000
0,0,-0.602902,-0.165638,-1.203423,-0.363488,0.500000,7.400000
1,1,1.489430,-0.512142,-0.813303,-0.798970,0.500000,7.400000
2,2,-0.312331,-1.767500,0.048117,-1.350497,0.500000,7.400000
3,3,1.020792,0.477039,0.652914,-0.820751,0.500000,7.400000
4,4,-0.962500,0.889835,1.138640,0.362128,0.500000,7.400000
5,5,0.312381,1.556801,1.173850,0.787089,0.500000,7.400000
6,6,-1.809868,-0.165342,-0.079494,1.433490,0.500000,7.400000
7,7,0.369357,-0.541600,-0.908066,0.910630,0.500000,7.400000
0,0,-0.711389,-0.181055,-1.084874,-0.154174,0.500000,7.500000
1,1,1.412482,-0.608835,-0.769482,-0.966934,0.500000,7.500000
2,2,-0.305792,-1.897345,0.065388,-1.298455,0.500000,7.500000
3,3,1.086725,0.400689,0.659321,-0.763502,0.500000,7.500000
4,4,-0.844874,0.922844,1.176253,0.330089,0.500000,7.500000
5,5,0.427886,1.634329,1.155051,0.775283,0.500000,7.500000
6,6,-1.824890,-0.027647,-0.150216,1.376954,0.500000,7.500000
7,7,0.294730,-0.450684,-0.746266,0.909156,0.500000,7.500000
0,0,-0.827769,-0.197544,-1.163804,-0.164888,0.500000,7.600000
1,1,1.333160,-0.701342,-0.793222,-0.925066,0.500000,7.600000
2,2,-0.296104,-2.029855,0.096883,-1.325093,0.500000,7.600000
3,3,1.155470,0.318035,0.687454,-0.826542,0.500000,7.600000
4,4,-0.730936,0.976564,1.139387,0.537198,0.500000,7.600000
5,5,0.534205,1.709738,1.063189,0.754092,0.500000,7.600000
6,6,-1.843842,0.106161,-0.189519,1.338078,0.500000,7.600000
7,7,0.220999,-0.365789,-0.737313,0.848954,0.500000,7.600000
0,0,-0.935238,-0.193843,-1.074685,0.037015,0.500000,7.700000
1,1,1.240210,-0.770097,-0.929500,-0.687546,0.500000,7.700000
2,2,-0.298440,-2.170533,-0.023357,-1.406782,0.500000,7.700000
3,3,1.230632,0.212395,0.751624,-1.056400,0.500000,7.700000
4,4,-0.615400,1.007589,1.155361,0.310254,0.500000,7.700000
5,5,0.642554,1.773343,1.083486,0.636051,0.500000,7.700000
6,6,-1.861805,0.240118,-0.179633,1.339567,0.500000,7.700000
7,7,0.141077,-0.277348,-0.799217,0.884415,0.500000,7.700000
0,0,-1.045638,-0.190991,-1.103998,0.028519,0.500000,7.800000
1,1,1.147260,-0.838851,-0.929500,-0.687546,0.500000,7.800000
2,2,-0.293795,-2.306663,0.046444,-1.361296,0.500000,7.800000
3,3,1.305795,0.106755,0.751624,-1.056400,0.500000,7.800000
4,4,-0.532666,1.046724,0.827339,0.391350,0.500000,7.800000
5,5,0.750998,1.836152,1.084445,0.628084,0.500000,7.800000
6,6,-1.883769,0.375792,-0.219636,1.356744,0.500000,7.800000
7,7,0.055026,-0.185250,-0.860509,0.920976,0.500000,7.800000
0,0,-1.173483,-0.185865,-1.278449,0.051253,0.500000,7.900000
1,1,1.054310,-0.907606,-0.929500,-0.687546,0.500000,7.900000
2,2,-0.289157,-2.435487,0.046384,-1.288241,0.500000,7.900000
3,3,1.380957,0.001115,0.751624,-1.056400,0.500000,7.900000
4,4,-0.448427,1.088113,0.842388,0.413887,0.500000,7.900000
5,5,0.861220,1.913400,1.102221,0.772485,0.500000,7.900000
6,6,-1.904067,0.511234,-0.202984,1.354421,0.500000,7.900000
7,7,-0.027892,-0.106523,-0.829179,0.787266,0.500000,7.900000
0,0,-1.296433,-0.181743,-1.229500,0.041222,0.500000,8.000000
1,1,0.961360,-0.976360,-0.929500,-0.687546,0.500000,8.000000
2,2,-0.281080,-2.570299,0.080767,-1.348127,0.500000,8.000000
3,3,1.456120,-0.104525,0.751624,-1.056400,0.500000,8.000000
4,4,-0.346834,1.113992,1.015924,0.258787,0.500000,8.000000
5,5,0.977338,1.991376,1.161176,0.779755,0.500000,8.000000
6,6,-1.875951,0.643270,0.281164,1.320356,0.500000,8.000000
7,7,-0.094387,-0.034645,-0.664950,0.718785,0.500000,8.000000
0,0,-1.423028,-0.171862,-1.265953,0.098816,0.500000,8.100000
1,1,0.870566,-1.041346,-0.907933,-0.649858,0.500000,8.100000
2,2,-0.267081,-2.701933,0.139999,-1.316334,0.500000,8.100000
3,3,1.542931,-0.213641,0.868111,-1.091159,0.500000,8.100000
4,4,-0.234930,1.126154,1.119041,0.121622,0.500000,8.100000
5,5,1.087963,2.052084,1.106254,0.607084,0.500000,8.100000
6,6,-1.833296,0.775303,0.426550,1.320330,0.500000,8.100000
7,7,-0.159332,0.039708,-0.649454,0.743532,0.500000,8.100000
0,0,-1.556788,-0.168462,-1.337602,0.033995,0.500000,8.200000
1,1,0.780474,-1.110132,-0.900928,-0.687859,0.500000,8.200000
2,2,-0.257043,-2.833874,0.100379,-1.319416,0.500000,8.200000
3,3,1.631233,-0.305228,0.883021,-0.915871,0.500000,8.200000
4,4,-0.125327,1.140520,1.096038,0.143659,0.500000,8.200000
5,5,1.194806,2.118401,1.068424,0.663172,0.500000,8.200000
6,6,-1.796233,0.907358,0.370622,1.320557,0.500000,8.200000
7,7,-0.252547,0.105849,-0.932145,0.661410,0.500000,8.200000
0,0,-1.695211,-0.168932,-1.384229,-0.004695,0.500000,8.300000
1,1,0.685887,-1.174815,-0.945865,-0.646829,0.500000,8.300000
2,2,-0.235460,-2.970964,0.215831,-1.370895,0.500000,8.300000
3,3,1.713482,-0.400487,0.822491,-0.952586,0.500000,8.300000
4,4,-0.008164,1.129206,1.171622,-0.113136,0.500000,8.300000
5,5,1.302240,2.187514,1.074346,0.691130,0.500000,8.300000
6,6,-1.754647,1.042218,0.415869,1.348600,0.500000,8.300000
7,7,-0.340816,0.185886,-0.882692,0.800367,0.500000,8.300000
0,0,-1.832702,-0.159989,-1.374910,0.089430,0.500000,8.400000
1,1,0.592712,-1.232561,-0.931748,-0.577460,0.500000,8.400000
2,2,-0.228413,-3.102049,0.070461,-1.310849,0.500000,8.400000
3,3,1.795987,-0.500324,0.825049,-0.998372,0.500000,8.400000
4,4,0.111858,1.130890,1.200220,0.016834,0.500000,8.400000
5,5,1.405487,2.270683,1.032470,0.831682,0.500000,8.400000
6,6,-1.716633,1.167008,0.380131,1.247897,0.500000,8.400000
7,7,-0.438767,0.249923,-0.979513,0.640367,0.500000,8.400000
0,0,-1.967065,-0.148477,-1.343629,0.115119,0.500000,8.500000
1,1,0.496931,-1.287329,-0.957816,-0.547679,0.500000,8.500000
2,2,-0.226046,-3.240154,0.023670,-1.381049,0.500000,8.500000
3,3,1.886060,-0.591099,0.900728,-0.907751,0.500000,8.500000
4,4,0.229662,1.130851,1.178047,-0.000391,0.500000,8.500000
5,5,1.502776,2.357043,0.972884,0.863604,0.500000,8.500000
6,6,-1.680926,1.287351,0.357075,1.203428,0.500000,8.500000
7,7,-0.523039,0.315862,-0.842722,0.659388,0.500000,8.500000
0,0,-2.086259,-0.151167,-1.191937,-0.026902,0.500000,8.600000
1,1,0.401681,-1.341745,-0.952501,-0.544160,0.500000,8.600000
2,2,-0.232180,-3.380575,-0.061336,-1.404212,0.500000,8.600000
3,3,1.980076,-0.681522,0.940161,-0.904228,0.500000,8.600000
4,4,0.346679,1.126191,1.170165,-0.046597,0.500000,8.600000
5,5,1.595270,2.430543,0.924941,0.735000,0.500000,8.600000
6,6,-1.646856,1.423340,0.340704,1.359888,0.500000,8.600000
7,7,-0.613285,0.386937,-0.902460,0.710757,0.500000,8.600000
0,0,-2.218034,-0.151740,-1.317750,-0.005734,0.500000,8.700000
1,1,0.310548,-1.399999,-0.911329,-0.582546,0.500000,8.700000
2,2,-0.230667,-3.513762,0.015133,-1.331876,0.500000,8.700000
3,3,2.064584,-0.788143,0.845088,-1.066207,0.500000,8.700000
4,4,0.461178,1.112782,1.144995,-0.134088,0.500000,8.700000
5,5,1.703441,2.517331,1.081716,0.867882,0.500000,8.700000
6,6,-1.624215,1.564676,0.226407,1.413364,0.500000,8.700000
7,7,-0.709335,0.477184,-0.960493,0.902467,0.500000,8.700000
0,0,-2.351522,-0.143988,-1.334887,0.077527,0.500000,8.800000
1,1,0.206320,-1.462304,-1.042281,-0.623050,0.500000,8.800000
2,2,-0.235864,-3.653669,-0.051970,-1.399062,0.500000,8.800000
3,3,2.139180,-0.904172,0.745958,-1.160295,0.500000,8.800000
4,4,0.575456,1.102082,1.142775,-0.106997,0.500000,8.800000
5,5,1.802402,2.578489,0.989605,0.611579,0.500000,8.800000
6,6,-1.598540,1.687880,0.256747,1.232038,0.500000,8.800000
7,7,-0.783551,0.561064,-0.742163,0.838800,0.500000,8.800000
0,0,-2.482840,-0.134847,-1.313174,0.091406,0.500000,8.900000
1,1,0.097312,-1.525273,-1.090074,-0.629686,0.500000,8.900000
2,2,-0.245021,-3.794907,-0.091574,-1.412382,0.500000,8.900000
3,3,2.205003,-1.019950,0.658231,-1.157780,0.500000,8.900000
4,4,0.689784,1.077822,1.143283,-0.242600,0.500000,8.900000
5,5,1.905928,2.664190,1.035256,0.857010,0.500000,8.900000
6,6,-1.579099,1.822531,0.194410,1.346517,0.500000,8.900000
7,7,-0.864747,0.646862,-0.811963,0.857982,0.500000,8.900000
0,0,-2.609289,-0.109854,-1.264493,0.249930,0.500000,9.000000
1,1,0.008639,-1.595468,-0.886729,-0.701953,0.500000,9.000000
2,2,-0.240078,-3.932427,0.049434,-1.375199,0.500000,9.000000
3,3,2.279127,-1.119045,0.741233,-0.990952,0.500000,9.000000
4,4,0.803154,1.056082,1.133698,-0.217408,0.500000,9.000000
5,5,2.010511,2.755538,1.045834,0.913482,0.500000,9.000000
6,6,-1.554095,1.961688,0.250043,1.391567,0.500000,9.000000
7,7,-0.946886,0.740434,-0.821387,0.935719,0.500000,9.000000
0,0,-2.731086,-0.097331,-1.217968,0.125234,0.500000,9.100000
1,1,-0.085178,-1.663504,-0.938179,-0.680362,0.500000,9.100000
2,2,-0.233088,-4.058631,0.069897,-1.262041,0.500000,9.100000
3,3,2.353505,-1.216734,0.743780,-0.976889,0.500000,9.100000
4,4,0.924979,1.031860,1.218251,-0.242213,0.500000,9.100000
5,5,2.110560,2.837981,1.000493,0.824430,0.500000,9.100000
6,6,-1.517679,2.101043,0.364159,1.393547,0.500000,9.100000
7,7,-1.019196,0.826671,-0.723106,0.862372,0.500000,9.100000
0,0,-2.856961,-0.086622,-1.258750,0.107082,0.500000,9.200000
1,1,-0.182423,-1.742500,-0.972445,-0.789958,0.500000,9.200000
2,2,-0.227348,-4.189140,0.057396,-1.305089,0.500000,9.200000
3,3,2.429933,-1.329763,0.764280,-1.130291,0.500000,9.200000
4,4,1.048403,1.025589,1.234244,-0.062715,0.500000,9.200000
5,5,2.213996,2.920303,1.034355,0.823216,0.500000,9.200000
6,6,-1.486521,2.230699,0.311581,1.296561,0.500000,9.200000
7,7,-1.103384,0.904973,-0.841876,0.783011,0.500000,9.200000
0,0,-2.986708,-0.087039,-1.297469,-0.004166,0.500000,9.300000
1,1,-0.273379,-1.810817,-0.909565,-0.683166,0.500000,9.300000
2,2,-0.221783,-4.324104,0.055657,-1.349640,0.500000,9.300000
3,3,2.504934,-1.428707,0.750014,-0.989436,0.500000,9.300000
4,4,1.172513,1.010701,1.241099,-0.148877,0.500000,9.300000
5,5,2.321448,3.001102,1.074518,0.807988,0.500000,9.300000
6,6,-1.450596,2.368606,0.359247,1.379072,0.500000,9.300000
7,7,-1.182629,0.992170,-0.792448,0.871970,0.500000,9.300000
0,0,-3.116196,-0.087062,-1.294885,-0.000232,0.500000,9.400000
1,1,-0.359051,-1.879122,-0.856711,-0.683052,0.500000,9.400000
2,2,-0.219012,-4.465435,0.027711,-1.413316,0.500000,9.400000
3,3,2.577282,-1.517481,0.723478,-0.887738,0.500000,9.400000
4,4,1.288666,0.993514,1.161530,-0.171874,0.500000,9.400000
5,5,2.417039,3.083376,0.955911,0.822742,0.500000,9.400000
6,6,-1.412430,2.501463,0.381659,1.328573,0.500000,9.400000
7,7,-1.257218,1.070924,-0.745895,0.787545,0.500000,9.400000
0,0,-3.252588,-0.077519,-1.363919,0.095430,0.500000,9.500000
1,1,-0.435020,-1.949241,-0.759698,-0.701185,0.500000,9.500000
2,2,-0.205451,-4.598073,0.135607,-1.326380,0.500000,9.500000
3,3,2.656280,-1.625832,0.789983,-1.083510,0.500000,9.500000
4,4,1.407522,0.973817,1.188553,-0.196964,0.500000,9.500000
5,5,2.507427,3.162566,0.903885,0.791898,0.500000,9.500000
6,6,-1.389086,2.627413,0.233441,1.259495,0.500000,9.500000
7,7,-1.337864,1.154643,-0.806458,0.837188,0.500000,9.500000
0,0,-3.390465,-0.063149,-1.378772,0.143703,0.500000,9.600000
1,1,-0.508189,-2.022154,-0.731683,-0.729134,0.500000,9.600000
2,2,-0.200425,-4.730993,0.050260,-1.329194,0.500000,9.600000
3,3,2.743936,-1.726373,0.876557,-1.005412,0.500000,9.600000
4,4,1.515503,0.952052,1.079815,-0.217658,0.500000,9.600000
5,5,2.615654,3.245849,1.082266,0.832832,0.500000,9.600000
6,6,-1.367009,2.755341,0.220775,1.279283,0.500000,9.600000
7,7,-1.418705,1.238362,-0.808408,0.837195,0.500000,9.600000
0,0,-3.527120,-0.048454,-1.366542,0.146945,0.500000,9.700000
1,1,-0.597996,-2.088349,-0.898072,-0.661949,0.500000,9.700000
2,2,-0.185712,-4.854960,0.147127,-1.239675,0.500000,9.700000
3,3,2.831370,-1.824114,0.874343,-0.977416,0.500000,9.700000
4,4,1.636012,0.935205,1.205090,-0.168470,0.500000,9.700000
5,5,2.715011,3.321309,0.993575,0.754604,0.500000,9.700000
