id,gid,x,y,v_x,v_y,radius,time
2,1,-1.690000,0.000000,-1.300000,0.000000,0.750000,1.300000
0,0,-7.259292,-0.956109,1.388774,-0.091563,0.750000,1.400000
1,0,-7.435879,1.099326,1.393691,0.001982,0.750000,1.400000
2,1,-1.820000,0.000000,-1.300000,0.000000,0.750000,1.400000
0,0,-7.119456,-0.965039,1.398366,-0.089299,0.750000,1.500000
1,0,-7.296196,1.107700,1.396825,0.083734,0.750000,1.500000
2,1,-1.950000,0.000000,-1.300000,0.000000,0.750000,1.500000
0,0,-6.981915,-0.982607,1.375405,-0.175687,0.750000,1.600000
1,0,-7.169220,1.109201,1.269762,0.015011,0.750000,1.600000
2,1,-2.080000,0.000000,-1.300000,0.000000,0.750000,1.600000
0,0,-6.844926,-0.998848,1.369887,-0.162403,0.750000,1.700000
1,0,-7.037136,1.123526,1.320838,0.143255,0.750000,1.700000
2,1,-2.208760,0.017974,-1.287602,0.179737,0.750000,1.700000
0,0,-6.710325,-1.013829,1.346011,-0.149814,0.750000,1.800000
1,0,-6.902800,1.137000,1.343358,0.134733,0.750000,1.800000
2,1,-2.333363,0.036671,-1.246031,0.186971,0.750000,1.800000
0,0,-6.577125,-1.026733,1.331998,-0.129039,0.750000,1.900000
1,0,-6.764779,1.143949,1.380216,0.069491,0.750000,1.900000
2,1,-2.463896,0.057676,-1.305329,0.210057,0.750000,1.900000
0,0,-6.442965,-1.034522,1.341604,-0.077894,0.750000,2.000000
1,0,-6.629090,1.154998,1.356887,0.110492,0.750000,2.000000
2,1,-2.602765,0.083271,-1.388690,0.255946,0.750000,2.000000
0,0,-6.314561,-1.036283,1.284040,-0.017605,0.750000,2.100000
1,0,-6.500447,1.162710,1.286426,0.077118,0.750000,2.100000
2,1,-2.738864,0.116962,-1.360984,0.336905,0.750000,2.100000
0,0,-6.191919,-1.042119,1.226425,-0.058365,0.750000,2.200000
1,0,-6.374757,1.167812,1.256901,0.051025,0.750000,2.200000
2,1,-2.852144,0.142007,-1.132809,0.250455,0.750000,2.200000
0,0,-6.067689,-1.047726,1.242291,-0.056070,0.750000,2.300000
1,0,-6.248295,1.168177,1.264626,0.003650,0.750000,2.300000
2,1,-2.967744,0.162279,-1.155992,0.202722,0.750000,2.300000
0,0,-5.933948,-1.051667,1.337419,-0.039410,0.750000,2.400000
1,0,-6.117652,1.158599,1.306429,-0.095777,0.750000,2.400000
2,1,-3.097136,0.190223,-1.293928,0.279437,0.750000,2.400000
0,0,-5.793052,-1.055890,1.408957,-0.042221,0.750000,2.500000
1,0,-5.988233,1.151091,1.294184,-0.075083,0.750000,2.500000
2,1,-3.215382,0.229692,-1.182452,0.394691,0.750000,2.500000
0,0,-5.657012,-1.066007,1.360397,-0.101170,0.750000,2.600000
1,0,-5.864191,1.134261,1.240425,-0.168298,0.750000,2.600000
2,1,-3.337058,0.268824,-1.216766,0.391318,0.750000,2.600000
0,0,-5.531297,-1.079568,1.257150,-0.135619,0.750000,2.700000
1,0,-5.738449,1.120015,1.257421,-0.142459,0.750000,2.700000
2,1,-3.428391,0.191971,-0.913331,-0.768526,0.750000,2.700000
0,0,-5.411852,-1.092848,1.194450,-0.132796,0.750000,2.800000
1,0,-5.617258,1.114060,1.211904,-0.059550,0.750000,2.800000
2,1,-3.524431,0.204057,-0.960397,0.120859,0.750000,2.800000
0,0,-5.299731,-1.095292,1.121212,-0.024435,0.750000,2.900000
1,0,-5.495935,1.108090,1.213232,-0.059708,0.750000,2.900000
2,1,-3.612606,0.126978,-0.881745,-0.770792,0.750000,2.900000
0,0,-5.242587,-1.200437,0.571436,-1.051449,0.750000,3.000000
1,0,-5.363281,1.108710,1.326543,0.006199,0.750000,3.000000
2,1,-3.744801,0.172683,-1.321955,0.457051,0.750000,3.000000
0,0,-5.128964,-1.222732,1.136238,-0.222952,0.750000,3.100000
1,0,-5.330186,1.228451,0.330951,1.197414,0.750000,3.100000
2,1,-3.817315,0.081382,-0.725138,-0.913005,0.750000,3.100000
0,0,-5.094865,-1.332951,0.340982,-1.102197,0.750000,3.200000
1,0,-5.238145,1.274143,0.920411,0.456917,0.750000,3.200000
2,1,-3.934683,0.097171,-1.173677,0.157890,0.750000,3.200000
0,0,-5.038800,-1.415181,0.560653,-0.822296,0.750000,3.300000
1,0,-5.141043,1.360783,0.971016,0.866398,0.750000,3.300000
2,1,-4.057012,0.076130,-1.223293,-0.210419,0.750000,3.300000
0,0,-4.971266,-1.481728,0.675336,-0.665474,0.750000,3.400000
1,0,-5.020551,1.403017,1.204923,0.422342,0.750000,3.400000
2,1,-4.193256,0.074151,-1.362439,-0.019784,0.750000,3.400000
0,0,-4.864639,-1.500241,1.066271,-0.185122,0.750000,3.500000
1,0,-4.927292,1.465693,0.932589,0.626762,0.750000,3.500000
2,1,-4.300786,0.048005,-1.075305,-0.261459,0.750000,3.500000
0,0,-4.734762,-1.515180,1.298774,-0.149392,0.750000,3.600000
1,0,-4.825879,1.518242,1.014134,0.525495,0.750000,3.600000
2,1,-4.409212,0.026547,-1.084254,-0.214580,0.750000,3.600000
0,0,-4.604244,-1.518134,1.305176,-0.029540,0.750000,3.700000
1,0,-4.713467,1.554804,1.124117,0.365616,0.750000,3.700000
2,1,-4.530489,0.025090,-1.212769,-0.014571,0.750000,3.700000
0,0,-4.474733,-1.516264,1.295109,0.018699,0.750000,3.800000
1,0,-4.600491,1.589587,1.129756,0.347834,0.750000,3.800000
2,1,-4.653654,0.019481,-1.231652,-0.056094,0.750000,3.800000
0,0,-4.352256,-1.507901,1.224769,0.083629,0.750000,3.900000
1,0,-4.475323,1.597755,1.251687,0.081681,0.750000,3.900000
2,1,-4.780927,0.017800,-1.272736,-0.016804,0.750000,3.900000
0,0,-4.225286,-1.502197,1.269704,0.057043,0.750000,4.000000
1,0,-4.339120,1.593499,1.362025,-0.042567,0.750000,4.000000
2,1,-4.908622,0.009757,-1.276946,-0.080437,0.750000,4.000000
0,0,-4.091259,-1.491126,1.340268,0.110711,0.750000,4.100000
1,0,-4.210628,1.574304,1.284920,-0.191950,0.750000,4.100000
2,1,-5.030363,0.002427,-1.217413,-0.073293,0.750000,4.100000
0,0,-3.952654,-1.482567,1.386052,0.085587,0.750000,4.200000
1,0,-4.079151,1.559299,1.314773,-0.150050,0.750000,4.200000
2,1,-5.157178,0.004205,-1.268149,0.017780,0.750000,4.200000
0,0,-3.813340,-1.461065,1.393137,0.215019,0.750000,4.300000
1,0,-3.947938,1.544502,1.312126,-0.147967,0.750000,4.300000
2,1,-5.292642,0.010631,-1.354635,0.064259,0.750000,4.300000
0,0,-3.674418,-1.449682,1.389223,0.113833,0.750000,4.400000
1,0,-3.822288,1.537266,1.256499,-0.072364,0.750000,4.400000
2,1,-5.426167,0.015732,-1.335252,0.051008,0.750000,4.400000
0,0,-3.544693,-1.442389,1.297247,0.072930,0.750000,4.500000
1,0,-3.687800,1.529318,1.344885,-0.079472,0.750000,4.500000
2,1,-5.547049,0.019227,-1.208823,0.034953,0.750000,4.500000
0,0,-3.421913,-1.424245,1.227799,0.181432,0.750000,4.600000
1,0,-3.559164,1.533714,1.286360,0.043957,0.750000,4.600000
2,1,-5.683998,0.025799,-1.369489,0.065714,0.750000,4.600000
0,0,-3.297388,-1.420623,1.245250,0.036220,0.750000,4.700000
1,0,-3.438081,1.539395,1.210832,0.056807,0.750000,4.700000
2,1,-5.822537,0.037892,-1.385391,0.120932,0.750000,4.700000
0,0,-3.167314,-1.417832,1.300740,0.027916,0.750000,4.800000
1,0,-3.319855,1.538324,1.182253,-0.010706,0.750000,4.800000
2,1,-5.958311,0.054051,-1.357736,0.161592,0.750000,4.800000
0,0,-3.031588,-1.415512,1.357265,0.023202,0.750000,4.900000
1,0,-3.193190,1.551328,1.266650,0.130036,0.750000,4.900000
2,1,-6.096634,0.069021,-1.383229,0.149697,0.750000,4.900000
0,0,-2.898669,-1.401766,1.329186,0.137456,0.750000,5.000000
1,0,-3.066414,1.556602,1.267759,0.052742,0.750000,5.000000
2,1,-6.227993,0.077905,-1.313594,0.088847,0.750000,5.000000
0,0,-2.772115,-1.396788,1.265539,0.049781,0.750000,5.100000
1,0,-2.943634,1.559361,1.227806,0.027593,0.750000,5.100000
2,1,-6.365378,0.083892,-1.373847,0.059865,0.750000,5.100000
0,0,-2.649816,-1.393070,1.222996,0.037181,0.750000,5.200000
1,0,-2.812447,1.552799,1.311870,-0.065626,0.750000,5.200000
2,1,-6.502809,0.083274,-1.374315,-0.006178,0.750000,5.200000
0,0,-2.525343,-1.399017,1.244726,-0.059477,0.750000,5.300000
1,0,-2.679156,1.548650,1.332903,-0.041487,0.750000,5.300000
2,1,-6.642760,0.092923,-1.399505,0.096492,0.750000,5.300000
0,0,-2.404951,-1.401197,1.203919,-0.021798,0.750000,5.400000
1,0,-2.548998,1.543343,1.301580,-0.053076,0.750000,5.400000
2,1,-6.774715,0.102526,-1.319550,0.096031,0.750000,5.400000
0,0,-2.282547,-1.395287,1.224045,0.059102,0.750000,5.500000
1,0,-2.415636,1.541023,1.333622,-0.023192,0.750000,5.500000
2,1,-6.911313,0.114511,-1.365982,0.119849,0.750000,5.500000
0,0,-2.159391,-1.397868,1.231563,-0.025813,0.750000,5.600000
1,0,-2.276375,1.540097,1.392616,-0.009259,0.750000,5.600000
2,1,-7.043418,0.121074,-1.321050,0.065625,0.750000,5.600000
0,0,-2.032099,-1.384226,1.272918,0.136427,0.750000,5.700000
1,0,-2.146438,1.535580,1.299363,-0.045171,0.750000,5.700000
2,1,-7.171692,0.121319,-1.282737,0.002456,0.750000,5.700000
0,0,-1.891511,-1.381910,1.405875,0.023154,0.750000,5.800000
1,0,-2.027594,1.536841,1.188446,0.012608,0.750000,5.800000
2,1,-7.301679,0.119533,-1.299877,-0.017863,0.750000,5.800000
0,0,-1.756490,-1.380319,1.350216,0.015909,0.750000,5.900000
1,0,-1.897867,1.535987,1.297266,-0.008542,0.750000,5.900000
2,1,-7.431667,0.117747,-1.299877,-0.017863,0.750000,5.900000
0,0,-1.617194,-1.385249,1.392953,-0.049303,0.750000,6.000000
1,0,-1.763030,1.536040,1.348368,0.000527,0.750000,6.000000
2,1,-7.561655,0.115960,-1.299877,-0.017863,0.750000,6.000000
0,0,-1.489203,-1.379628,1.279914,0.056215,0.750000,6.100000
1,0,-1.630123,1.523259,1.329074,-0.127807,0.750000,6.100000
2,1,-7.691643,0.114174,-1.299877,-0.017863,0.750000,6.100000
0,0,-1.373629,-1.372892,1.155742,0.067365,0.750000,6.200000
1,0,-1.495406,1.519180,1.347169,-0.040793,0.750000,6.200000
2,1,-7.821630,0.112388,-1.299877,-0.017863,0.750000,6.200000
0,0,-1.258338,-1.373203,1.152911,-0.003112,0.750000,6.300000
1,0,-1.370238,1.513819,1.251679,-0.053608,0.750000,6.300000
2,1,-7.951618,0.110602,-1.299877,-0.017863,0.750000,6.300000
0,0,-1.141693,-1.379477,1.166447,-0.062744,0.750000,6.400000
1,0,-1.246628,1.499724,1.236098,-0.140951,0.750000,6.400000
2,1,-8.081606,0.108815,-1.299877,-0.017863,0.750000,6.400000
0,0,-1.021477,-1.393028,1.202163,-0.135507,0.750000,6.500000
1,0,-1.122780,1.492547,1.238478,-0.071764,0.750000,6.500000
2,1,-8.211593,0.107029,-1.299877,-0.017863,0.750000,6.500000
0,0,-0.897656,-1.403638,1.238206,-0.106105,0.750000,6.600000
1,0,-0.997558,1.488744,1.252229,-0.038032,0.750000,6.600000
2,1,-8.341581,0.105243,-1.299877,-0.017863,0.750000,6.600000
0,0,-0.772415,-1.405215,1.252413,-0.015766,0.750000,6.700000
1,0,-0.871213,1.487547,1.263442,-0.011971,0.750000,6.700000
2,1,-8.471569,0.103456,-1.299877,-0.017863,0.750000,6.700000
0,0,-0.645925,-1.407315,1.264901,-0.021004,0.750000,6.800000
1,0,-0.745346,1.483877,1.258673,-0.036700,0.750000,6.800000
2,1,-8.601557,0.101670,-1.299877,-0.017863,0.750000,6.800000
0,0,-0.513043,-1.398946,1.328812,0.083698,0.750000,6.900000
1,0,-0.619011,1.484553,1.263346,0.006758,0.750000,6.900000
2,1,-8.731544,0.099884,-1.299877,-0.017863,0.750000,6.900000
0,0,-0.392064,-1.397780,1.209795,0.011655,0.750000,7.000000
1,0,-0.491014,1.486857,1.279977,0.023040,0.750000,7.000000
2,1,-8.861532,0.098097,-1.299877,-0.017863,0.750000,7.000000
0,0,-0.259529,-1.391927,1.325350,0.058530,0.750000,7.100000
1,0,-0.356368,1.494978,1.346459,0.081214,0.750000,7.100000
2,1,-8.991520,0.096311,-1.299877,-0.017863,0.750000,7.100000
0,0,-0.129606,-1.384221,1.299234,0.077062,0.750000,7.200000
1,0,-0.217935,1.499323,1.384325,0.043444,0.750000,7.200000
2,1,-9.121508,0.094525,-1.299877,-0.017863,0.750000,7.200000
0,0,0.002347,-1.383412,1.319527,0.008092,0.750000,7.300000
1,0,-0.099161,1.490485,1.187742,-0.088382,0.750000,7.300000
2,1,-9.251495,0.092739,-1.299877,-0.017863,0.750000,7.300000
0,0,0.132351,-1.382463,1.300040,0.009489,0.750000,7.400000
1,0,0.015057,1.470260,1.142179,-0.202247,0.750000,7.400000
2,1,-9.381483,0.090952,-1.299877,-0.017863,0.750000,7.400000
0,0,0.260007,-1.377254,1.276558,0.052093,0.750000,7.500000
1,0,0.129408,1.447929,1.143516,-0.223305,0.750000,7.500000
2,1,-9.511471,0.089166,-1.299877,-0.017863,0.750000,7.500000
0,0,0.395896,-1.372702,1.358886,0.045519,0.750000,7.600000
1,0,0.246367,1.436350,1.169586,-0.115797,0.750000,7.600000
2,1,-9.641458,0.087380,-1.299877,-0.017863,0.750000,7.600000
0,0,0.537265,-1.371476,1.413691,0.012253,0.750000,7.700000
1,0,0.357320,1.415391,1.109534,-0.209588,0.750000,7.700000
2,1,-9.771446,0.085593,-1.299877,-0.017863,0.750000,7.700000
0,0,0.674666,-1.382227,1.374018,-0.107503,0.750000,7.800000
1,0,0.487078,1.409603,1.297576,-0.057883,0.750000,7.800000
2,1,-9.901434,0.083807,-1.299877,-0.017863,0.750000,7.800000
0,0,0.813473,-1.388323,1.388063,-0.060964,0.750000,7.900000
1,0,0.612446,1.403775,1.253679,-0.058278,0.750000,7.900000
2,1,-10.031422,0.082021,-1.299877,-0.017863,0.750000,7.900000
0,0,0.950648,-1.400719,1.371757,-0.123954,0.750000,8.000000
1,0,0.746204,1.395323,1.337582,-0.084521,0.750000,8.000000
2,1,-10.161409,0.080234,-1.299877,-0.017863,0.750000,8.000000
0,0,1.074971,-1.405858,1.243225,-0.051397,0.750000,8.100000
1,0,0.868549,1.389687,1.223450,-0.056361,0.750000,8.100000
2,1,-10.291397,0.078448,-1.299877,-0.017863,0.750000,8.100000
0,0,1.208888,-1.408838,1.339165,-0.029795,0.750000,8.200000
1,0,1.003240,1.383273,1.346909,-0.064133,0.750000,8.200000
2,1,-10.421385,0.076662,-1.299877,-0.017863,0.750000,8.200000
0,0,1.336649,-1.413040,1.277618,-0.042027,0.750000,8.300000
1,0,1.134735,1.382423,1.314952,-0.008505,0.750000,8.300000
2,1,-10.551373,0.074876,-1.299877,-0.017863,0.750000,8.300000
0,0,1.464006,-1.418087,1.273568,-0.050462,0.750000,8.400000
1,0,1.259360,1.379658,1.246245,-0.027648,0.750000,8.400000
2,1,-10.681360,0.073089,-1.299877,-0.017863,0.750000,8.400000
0,0,1.589091,-1.419942,1.250849,-0.018551,0.750000,8.500000
1,0,1.387343,1.377159,1.279832,-0.024987,0.750000,8.500000
2,1,-10.811348,0.071303,-1.299877,-0.017863,0.750000,8.500000
0,0,1.720946,-1.419264,1.318547,0.006778,0.750000,8.600000
1,0,1.515137,1.375002,1.277942,-0.021568,0.750000,8.600000
2,1,-10.941336,0.069517,-1.299877,-0.017863,0.750000,8.600000
0,0,1.859523,-1.405624,1.385775,0.136395,0.750000,8.700000
1,0,1.647917,1.385671,1.327798,0.106685,0.750000,8.700000
2,1,-11.071323,0.067730,-1.299877,-0.017863,0.750000,8.700000
0,0,1.988944,-1.395179,1.294206,0.104452,0.750000,8.800000
1,0,1.779500,1.386327,1.315828,0.006559,0.750000,8.800000
2,1,-11.201311,0.065944,-1.299877,-0.017863,0.750000,8.800000
0,0,2.111837,-1.384452,1.228930,0.107275,0.750000,8.900000
1,0,1.908328,1.389297,1.288282,0.029704,0.750000,8.900000
2,1,-11.331299,0.064158,-1.299877,-0.017863,0.750000,8.900000
0,0,2.238031,-1.374418,1.261942,0.100339,0.750000,9.000000
1,0,2.038377,1.395338,1.300486,0.060406,0.750000,9.000000
2,1,-11.461287,0.062371,-1.299877,-0.017863,0.750000,9.000000
0,0,2.362192,-1.362519,1.241606,0.118990,0.750000,9.100000
1,0,2.172875,1.385184,1.344984,-0.101537,0.750000,9.100000
2,1,-11.591274,0.060585,-1.299877,-0.017863,0.750000,9.100000
0,0,2.478291,-1.357338,1.160993,0.051803,0.750000,9.200000
1,0,2.309116,1.390501,1.362412,0.053165,0.750000,9.200000
2,1,-11.721262,0.058799,-1.299877,-0.017863,0.750000,9.200000
0,0,2.607440,-1.348547,1.291489,0.087912,0.750000,9.300000
1,0,2.443294,1.401492,1.341775,0.109915,0.750000,9.300000
2,1,-11.851250,0.057012,-1.299877,-0.017863,0.750000,9.300000
0,0,2.748097,-1.337997,1.406576,0.105506,0.750000,9.400000
1,0,2.574573,1.409089,1.312790,0.075964,0.750000,9.400000
2,1,-11.981238,0.055226,-1.299877,-0.017863,0.750000,9.400000
0,0,2.862058,-1.316078,1.139607,0.219183,0.750000,9.500000
1,0,2.703974,1.418206,1.294012,0.091178,0.750000,9.500000
2,1,-12.111225,0.053440,-1.299877,-0.017863,0.750000,9.500000
0,0,2.977983,-1.293777,1.159247,0.223014,0.750000,9.600000
1,0,2.836717,1.419090,1.327429,0.008839,0.750000,9.600000
2,1,-12.241213,0.051654,-1.299877,-0.017863,0.750000,9.600000
0,0,3.098032,-1.289005,1.200492,0.047718,0.750000,9.700000
1,0,2.967192,1.417966,1.304749,-0.011243,0.750000,9.700000
2,1,-12.371201,0.049867,-1.299877,-0.017863,0.750000,9.700000
0,0,3.225079,-1.292552,1.270469,-0.035466,0.750000,9.800000
1,0,3.101116,1.405767,1.339247,-0.121987,0.750000,9.800000
2,1,-12.501188,0.048081,-1.299877,-0.017863,0.750000,9.800000
0,0,3.363764,-1.297374,1.386850,-0.048225,0.750000,9.900000
1,0,3.238934,1.390255,1.378179,-0.155125,0.750000,9.900000
2,1,-12.631176,0.046295,-1.299877,-0.017863,0.750000,9.900000
0,0,3.489587,-1.303917,1.258227,-0.065429,0.750000,10.000000
1,0,3.378391,1.382857,1.394564,-0.073977,0.750000,10.000000
2,1,-12.761164,0.044508,-1.299877,-0.017863,0.750000,10.000000
0,0,3.611858,-1.311471,1.222714,-0.075541,0.750000,10.100000
1,0,3.509539,1.370102,1.311483,-0.127554,0.750000,10.100000
2,1,-12.891152,0.042722,-1.299877,-0.017863,0.750000,10.100000
0,0,3.733320,-1.315551,1.214621,-0.040793,0.750000,10.200000
1,0,3.637629,1.350398,1.280899,-0.197034,0.750000,10.200000
2,1,-13.021139,0.040936,-1.299877,-0.017863,0.750000,10.200000
0,0,3.872162,-1.323955,1.388418,-0.084046,0.750000,10.300000
1,0,3.775745,1.341487,1.381159,-0.089109,0.750000,10.300000
2,1,-13.151127,0.039149,-1.299877,-0.017863,0.750000,10.300000
0,0,3.997750,-1.327251,1.255883,-0.032957,0.750000,10.400000
1,0,3.911320,1.342412,1.355757,0.009245,0.750000,10.400000
2,1,-13.281115,0.037363,-1.299877,-0.017863,0.750000,10.400000
0,0,4.103797,-1.320065,1.060473,0.071862,0.750000,10.500000
1,0,4.046830,1.341599,1.355100,-0.008128,0.750000,10.500000
2,1,-13.411103,0.035577,-1.299877,-0.017863,0.750000,10.500000
0,0,4.233701,-1.314519,1.299039,0.055457,0.750000,10.600000
1,0,4.178356,1.338526,1.315253,-0.030730,0.750000,10.600000
2,1,-13.541090,0.033791,-1.299877,-0.017863,0.750000,10.600000
0,0,4.354127,-1.307899,1.204254,0.066197,0.750000,10.700000
1,0,4.301253,1.350164,1.228972,0.116377,0.750000,10.700000
2,1,-13.671078,0.032004,-1.299877,-0.017863,0.750000,10.700000
0,0,4.483793,-1.295106,1.296662,0.127931,0.750000,10.800000
1,0,4.420683,1.361674,1.194299,0.115103,0.750000,10.800000
2,1,-13.801066,0.030218,-1.299877,-0.017863,0.750000,10.800000
0,0,4.602528,-1.284338,1.187351,0.107684,0.750000,10.900000
1,0,4.538857,1.378149,1.181746,0.164749,0.750000,10.900000
2,1,-13.931053,0.028432,-1.299877,-0.017863,0.750000,10.900000
0,0,4.720895,-1.270806,1.183675,0.135320,0.750000,11.000000
1,0,4.656993,1.398491,1.181356,0.203420,0.750000,11.000000
2,1,-14.061041,0.026645,-1.299877,-0.017863,0.750000,11.000000
0,0,4.838948,-1.268558,1.180530,0.022480,0.750000,11.100000
1,0,4.787877,1.396365,1.308847,-0.021257,0.750000,11.100000
2,1,-14.191029,0.024859,-1.299877,-0.017863,0.750000,11.100000
0,0,4.954052,-1.264015,1.151031,0.045424,0.750000,11.200000
1,0,4.925666,1.377781,1.377884,-0.185844,0.750000,11.200000
2,1,-14.321017,0.023073,-1.299877,-0.017863,0.750000,11.200000
0,0,5.073077,-1.268375,1.190255,-0.043598,0.750000,11.300000
1,0,5.057593,1.366322,1.319272,-0.114585,0.750000,11.300000
2,1,-14.451004,0.021286,-1.299877,-0.017863,0.750000,11.300000
0,0,5.192663,-1.263080,1.195854,0.052951,0.750000,11.400000
1,0,5.192211,1.349804,1.346178,-0.165187,0.750000,11.400000
2,1,-14.580992,0.019500,-1.299877,-0.017863,0.750000,11.400000
0,0,5.306738,-1.257151,1.140752,0.059293,0.750000,11.500000
1,0,5.326033,1.348023,1.338219,-0.017811,0.750000,11.500000
2,1,-14.710980,0.017714,-1.299877,-0.017863,0.750000,11.500000
0,0,5.424281,-1.250514,1.175435,0.066372,0.750000,11.600000
1,0,5.453631,1.340172,1.275978,-0.078507,0.750000,11.600000
2,1,-14.840968,0.015928,-1.299877,-0.017863,0.750000,11.600000
0,0,5.546305,-1.257344,1.220234,-0.068302,0.750000,11.700000
1,0,5.589703,1.329734,1.360719,-0.104380,0.750000,11.700000
2,1,-14.970955,0.014141,-1.299877,-0.017863,0.750000,11.700000
0,0,5.673258,-1.258638,1.269530,-0.012946,0.750000,11.800000
1,0,5.702267,1.322977,1.125645,-0.067567,0.750000,11.800000
0,0,5.800295,-1.248307,1.270373,0.103316,0.750000,11.900000
1,0,5.823726,1.312240,1.214588,-0.107374,0.750000,11.900000
0,0,5.934265,-1.242467,1.339705,0.058403,0.750000,12.000000
1,0,5.936024,1.306826,1.122984,-0.054133,0.750000,12.000000
0,0,6.063748,-1.234424,1.294826,0.080425,0.750000,12.100000
1,0,6.055436,1.309936,1.194115,0.031093,0.750000,12.100000
0,0,6.193253,-1.232852,1.295049,0.015718,0.750000,12.200000
1,0,6.172579,1.317138,1.171433,0.072027,0.750000,12.200000
0,0,6.310811,-1.234597,1.175584,-0.017442,0.750000,12.300000
1,0,6.294029,1.316204,1.214500,-0.009347,0.750000,12.300000
0,0,6.413435,-1.232176,1.026237,0.024202,0.750000,12.400000
1,0,6.428733,1.315583,1.347040,-0.006204,0.750000,12.400000
0,0,6.530030,-1.224977,1.165948,0.071993,0.750000,12.500000
1,0,6.560716,1.302982,1.319828,-0.126016,0.750000,12.500000
0,0,6.642342,-1.211052,1.123118,0.139248,0.750000,12.600000
1,0,6.687041,1.306604,1.263254,0.036221,0.750000,12.600000
0,0,6.762788,-1.202812,1.204465,0.082398,0.750000,12.700000
1,0,6.821856,1.316911,1.348150,0.103068,0.750000,12.700000
0,0,6.894241,-1.192277,1.314526,0.105359,0.750000,12.800000
1,0,6.958964,1.311523,1.371074,-0.053877,0.750000,12.800000
0,0,7.015145,-1.192361,1.209045,-0.000842,0.750000,12.900000
1,0,7.100335,1.315017,1.413713,0.034937,0.750000,12.900000
0,0,7.148192,-1.189543,1.330471,0.028178,0.750000,13.000000
1,0,7.227678,1.322872,1.273433,0.078551,0.750000,13.000000
0,0,7.279395,-1.188017,1.312026,0.015258,0.750000,13.100000
1,0,7.355700,1.325145,1.280220,0.022736,0.750000,13.100000
0,0,7.416708,-1.176816,1.373130,0.112012,0.750000,13.200000
1,0,7.491791,1.321584,1.360913,-0.035612,0.750000,13.200000
0,0,7.542242,-1.167090,1.255341,0.097257,0.750000,13.300000
1,0,7.632869,1.328216,1.410777,0.066322,0.750000,13.300000
0,0,7.671425,-1.149575,1.291825,0.175153,0.750000,13.400000
1,0,7.760467,1.326046,1.275981,-0.021699,0.750000,13.400000
0,0,7.811489,-1.145685,1.400644,0.038899,0.750000,13.500000
1,0,7.901669,1.330465,1.412019,0.044190,0.750000,13.500000
0,0,7.950404,-1.141722,1.389149,0.039627,0.750000,13.600000
1,0,8.031138,1.331284,1.294688,0.008189,0.750000,13.600000
